InstanceType,AcceleratorName,AcceleratorCount,vCPUs,MemoryGiB,GpuInfo,Price,SpotPrice,Region,AvailabilityZone
e2-standard-2,,,2.0,8.0,,0.067006,0.020102,us-central1,us-central1-a
e2-standard-2,,,2.0,8.0,,0.067006,0.020102,us-central1,us-central1-b
e2-standard-2,,,2.0,8.0,,0.067006,0.020102,us-central1,us-central1-c
e2-standard-2,,,2.0,8.0,,0.067006,0.020102,us-central1,us-central1-f
e2-standard-4,,,4.0,16.0,,0.134012,0.040204,us-central1,us-central1-a
e2-standard-4,,,4.0,16.0,,0.134012,0.040204,us-central1,us-central1-b
e2-standard-4,,,4.0,16.0,,0.134012,0.040204,us-central1,us-central1-c
e2-standard-4,,,4.0,16.0,,0.134012,0.040204,us-central1,us-central1-f
e2-standard-8,,,8.0,32.0,,0.268024,0.080408,us-central1,us-central1-a
e2-standard-8,,,8.0,32.0,,0.268024,0.080408,us-central1,us-central1-b
e2-standard-8,,,8.0,32.0,,0.268024,0.080408,us-central1,us-central1-c
e2-standard-8,,,8.0,32.0,,0.268024,0.080408,us-central1,us-central1-f
e2-standard-16,,,16.0,64.0,,0.536048,0.160816,us-central1,us-central1-a
e2-standard-16,,,16.0,64.0,,0.536048,0.160816,us-central1,us-central1-b
e2-standard-16,,,16.0,64.0,,0.536048,0.160816,us-central1,us-central1-c
e2-standard-16,,,16.0,64.0,,0.536048,0.160816,us-central1,us-central1-f
e2-standard-32,,,32.0,128.0,,1.072096,0.321632,us-central1,us-central1-a
e2-standard-32,,,32.0,128.0,,1.072096,0.321632,us-central1,us-central1-b
e2-standard-32,,,32.0,128.0,,1.072096,0.321632,us-central1,us-central1-c
e2-standard-32,,,32.0,128.0,,1.072096,0.321632,us-central1,us-central1-f
e2-highmem-2,,,2.0,16.0,,0.09039,0.027118,us-central1,us-central1-a
e2-highmem-2,,,2.0,16.0,,0.09039,0.027118,us-central1,us-central1-b
e2-highmem-2,,,2.0,16.0,,0.09039,0.027118,us-central1,us-central1-c
e2-highmem-2,,,2.0,16.0,,0.09039,0.027118,us-central1,us-central1-f
e2-highmem-4,,,4.0,32.0,,0.18078,0.054236,us-central1,us-central1-a
e2-highmem-4,,,4.0,32.0,,0.18078,0.054236,us-central1,us-central1-b
e2-highmem-4,,,4.0,32.0,,0.18078,0.054236,us-central1,us-central1-c
e2-highmem-4,,,4.0,32.0,,0.18078,0.054236,us-central1,us-central1-f
e2-highmem-8,,,8.0,64.0,,0.36156,0.108472,us-central1,us-central1-a
e2-highmem-8,,,8.0,64.0,,0.36156,0.108472,us-central1,us-central1-b
e2-highmem-8,,,8.0,64.0,,0.36156,0.108472,us-central1,us-central1-c
e2-highmem-8,,,8.0,64.0,,0.36156,0.108472,us-central1,us-central1-f
e2-highmem-16,,,16.0,128.0,,0.72312,0.216944,us-central1,us-central1-a
e2-highmem-16,,,16.0,128.0,,0.72312,0.216944,us-central1,us-central1-b
e2-highmem-16,,,16.0,128.0,,0.72312,0.216944,us-central1,us-central1-c
e2-highmem-16,,,16.0,128.0,,0.72312,0.216944,us-central1,us-central1-f
e2-highcpu-2,,,2.0,2.0,,0.049468,0.01484,us-central1,us-central1-a
e2-highcpu-2,,,2.0,2.0,,0.049468,0.01484,us-central1,us-central1-b
e2-highcpu-2,,,2.0,2.0,,0.049468,0.01484,us-central1,us-central1-c
e2-highcpu-2,,,2.0,2.0,,0.049468,0.01484,us-central1,us-central1-f
e2-highcpu-4,,,4.0,4.0,,0.098936,0.02968,us-central1,us-central1-a
e2-highcpu-4,,,4.0,4.0,,0.098936,0.02968,us-central1,us-central1-b
e2-highcpu-4,,,4.0,4.0,,0.098936,0.02968,us-central1,us-central1-c
e2-highcpu-4,,,4.0,4.0,,0.098936,0.02968,us-central1,us-central1-f
e2-highcpu-8,,,8.0,8.0,,0.197872,0.05936,us-central1,us-central1-a
e2-highcpu-8,,,8.0,8.0,,0.197872,0.05936,us-central1,us-central1-b
e2-highcpu-8,,,8.0,8.0,,0.197872,0.05936,us-central1,us-central1-c
e2-highcpu-8,,,8.0,8.0,,0.197872,0.05936,us-central1,us-central1-f
e2-highcpu-16,,,16.0,16.0,,0.395744,0.11872,us-central1,us-central1-a
e2-highcpu-16,,,16.0,16.0,,0.395744,0.11872,us-central1,us-central1-b
e2-highcpu-16,,,16.0,16.0,,0.395744,0.11872,us-central1,us-central1-c
e2-highcpu-16,,,16.0,16.0,,0.395744,0.11872,us-central1,us-central1-f
e2-highcpu-32,,,32.0,32.0,,0.791488,0.23744,us-central1,us-central1-a
e2-highcpu-32,,,32.0,32.0,,0.791488,0.23744,us-central1,us-central1-b
e2-highcpu-32,,,32.0,32.0,,0.791488,0.23744,us-central1,us-central1-c
e2-highcpu-32,,,32.0,32.0,,0.791488,0.23744,us-central1,us-central1-f
e2-micro,,,2.0,1.0,,0.008376,0.002513,us-central1,us-central1-a
e2-micro,,,2.0,1.0,,0.008376,0.002513,us-central1,us-central1-b
e2-micro,,,2.0,1.0,,0.008376,0.002513,us-central1,us-central1-c
e2-micro,,,2.0,1.0,,0.008376,0.002513,us-central1,us-central1-f
e2-small,,,2.0,2.0,,0.016751,0.005025,us-central1,us-central1-a
e2-small,,,2.0,2.0,,0.016751,0.005025,us-central1,us-central1-b
e2-small,,,2.0,2.0,,0.016751,0.005025,us-central1,us-central1-c
e2-small,,,2.0,2.0,,0.016751,0.005025,us-central1,us-central1-f
e2-medium,,,2.0,4.0,,0.033503,0.010051,us-central1,us-central1-a
e2-medium,,,2.0,4.0,,0.033503,0.010051,us-central1,us-central1-b
e2-medium,,,2.0,4.0,,0.033503,0.010051,us-central1,us-central1-c
e2-medium,,,2.0,4.0,,0.033503,0.010051,us-central1,us-central1-f
e2-standard-2,,,2.0,8.0,,0.067006,0.020102,us-west1,us-west1-a
e2-standard-2,,,2.0,8.0,,0.067006,0.020102,us-west1,us-west1-b
e2-standard-2,,,2.0,8.0,,0.067006,0.020102,us-west1,us-west1-c
e2-standard-4,,,4.0,16.0,,0.134012,0.040204,us-west1,us-west1-a
e2-standard-4,,,4.0,16.0,,0.134012,0.040204,us-west1,us-west1-b
e2-standard-4,,,4.0,16.0,,0.134012,0.040204,us-west1,us-west1-c
e2-standard-8,,,8.0,32.0,,0.268024,0.080408,us-west1,us-west1-a
e2-standard-8,,,8.0,32.0,,0.268024,0.080408,us-west1,us-west1-b
e2-standard-8,,,8.0,32.0,,0.268024,0.080408,us-west1,us-west1-c
e2-standard-16,,,16.0,64.0,,0.536048,0.160816,us-west1,us-west1-a
e2-standard-16,,,16.0,64.0,,0.536048,0.160816,us-west1,us-west1-b
e2-standard-16,,,16.0,64.0,,0.536048,0.160816,us-west1,us-west1-c
e2-standard-32,,,32.0,128.0,,1.072096,0.321632,us-west1,us-west1-a
e2-standard-32,,,32.0,128.0,,1.072096,0.321632,us-west1,us-west1-b
e2-standard-32,,,32.0,128.0,,1.072096,0.321632,us-west1,us-west1-c
e2-highmem-2,,,2.0,16.0,,0.09039,0.027118,us-west1,us-west1-a
e2-highmem-2,,,2.0,16.0,,0.09039,0.027118,us-west1,us-west1-b
e2-highmem-2,,,2.0,16.0,,0.09039,0.027118,us-west1,us-west1-c
e2-highmem-4,,,4.0,32.0,,0.18078,0.054236,us-west1,us-west1-a
e2-highmem-4,,,4.0,32.0,,0.18078,0.054236,us-west1,us-west1-b
e2-highmem-4,,,4.0,32.0,,0.18078,0.054236,us-west1,us-west1-c
e2-highmem-8,,,8.0,64.0,,0.36156,0.108472,us-west1,us-west1-a
e2-highmem-8,,,8.0,64.0,,0.36156,0.108472,us-west1,us-west1-b
e2-highmem-8,,,8.0,64.0,,0.36156,0.108472,us-west1,us-west1-c
e2-highmem-16,,,16.0,128.0,,0.72312,0.216944,us-west1,us-west1-a
e2-highmem-16,,,16.0,128.0,,0.72312,0.216944,us-west1,us-west1-b
e2-highmem-16,,,16.0,128.0,,0.72312,0.216944,us-west1,us-west1-c
e2-highcpu-2,,,2.0,2.0,,0.049468,0.01484,us-west1,us-west1-a
e2-highcpu-2,,,2.0,2.0,,0.049468,0.01484,us-west1,us-west1-b
e2-highcpu-2,,,2.0,2.0,,0.049468,0.01484,us-west1,us-west1-c
e2-highcpu-4,,,4.0,4.0,,0.098936,0.02968,us-west1,us-west1-a
e2-highcpu-4,,,4.0,4.0,,0.098936,0.02968,us-west1,us-west1-b
e2-highcpu-4,,,4.0,4.0,,0.098936,0.02968,us-west1,us-west1-c
e2-highcpu-8,,,8.0,8.0,,0.197872,0.05936,us-west1,us-west1-a
e2-highcpu-8,,,8.0,8.0,,0.197872,0.05936,us-west1,us-west1-b
e2-highcpu-8,,,8.0,8.0,,0.197872,0.05936,us-west1,us-west1-c
e2-highcpu-16,,,16.0,16.0,,0.395744,0.11872,us-west1,us-west1-a
e2-highcpu-16,,,16.0,16.0,,0.395744,0.11872,us-west1,us-west1-b
e2-highcpu-16,,,16.0,16.0,,0.395744,0.11872,us-west1,us-west1-c
e2-highcpu-32,,,32.0,32.0,,0.791488,0.23744,us-west1,us-west1-a
e2-highcpu-32,,,32.0,32.0,,0.791488,0.23744,us-west1,us-west1-b
e2-highcpu-32,,,32.0,32.0,,0.791488,0.23744,us-west1,us-west1-c
e2-micro,,,2.0,1.0,,0.008376,0.002513,us-west1,us-west1-a
e2-micro,,,2.0,1.0,,0.008376,0.002513,us-west1,us-west1-b
e2-micro,,,2.0,1.0,,0.008376,0.002513,us-west1,us-west1-c
e2-small,,,2.0,2.0,,0.016751,0.005025,us-west1,us-west1-a
e2-small,,,2.0,2.0,,0.016751,0.005025,us-west1,us-west1-b
e2-small,,,2.0,2.0,,0.016751,0.005025,us-west1,us-west1-c
e2-medium,,,2.0,4.0,,0.033503,0.010051,us-west1,us-west1-a
e2-medium,,,2.0,4.0,,0.033503,0.010051,us-west1,us-west1-b
e2-medium,,,2.0,4.0,,0.033503,0.010051,us-west1,us-west1-c
e2-standard-2,,,2.0,8.0,,0.080486,0.024142,us-west2,us-west2-a
e2-standard-2,,,2.0,8.0,,0.080486,0.024142,us-west2,us-west2-b
e2-standard-2,,,2.0,8.0,,0.080486,0.024142,us-west2,us-west2-c
e2-standard-4,,,4.0,16.0,,0.160972,0.048284,us-west2,us-west2-a
e2-standard-4,,,4.0,16.0,,0.160972,0.048284,us-west2,us-west2-b
e2-standard-4,,,4.0,16.0,,0.160972,0.048284,us-west2,us-west2-c
e2-standard-8,,,8.0,32.0,,0.321944,0.096568,us-west2,us-west2-a
e2-standard-8,,,8.0,32.0,,0.321944,0.096568,us-west2,us-west2-b
e2-standard-8,,,8.0,32.0,,0.321944,0.096568,us-west2,us-west2-c
e2-standard-16,,,16.0,64.0,,0.643888,0.193136,us-west2,us-west2-a
e2-standard-16,,,16.0,64.0,,0.643888,0.193136,us-west2,us-west2-b
e2-standard-16,,,16.0,64.0,,0.643888,0.193136,us-west2,us-west2-c
e2-standard-32,,,32.0,128.0,,1.287776,0.386272,us-west2,us-west2-a
e2-standard-32,,,32.0,128.0,,1.287776,0.386272,us-west2,us-west2-b
e2-standard-32,,,32.0,128.0,,1.287776,0.386272,us-west2,us-west2-c
e2-highmem-2,,,2.0,16.0,,0.108574,0.032566,us-west2,us-west2-a
e2-highmem-2,,,2.0,16.0,,0.108574,0.032566,us-west2,us-west2-b
e2-highmem-2,,,2.0,16.0,,0.108574,0.032566,us-west2,us-west2-c
e2-highmem-4,,,4.0,32.0,,0.217148,0.065132,us-west2,us-west2-a
e2-highmem-4,,,4.0,32.0,,0.217148,0.065132,us-west2,us-west2-b
e2-highmem-4,,,4.0,32.0,,0.217148,0.065132,us-west2,us-west2-c
e2-highmem-8,,,8.0,64.0,,0.434296,0.130264,us-west2,us-west2-a
e2-highmem-8,,,8.0,64.0,,0.434296,0.130264,us-west2,us-west2-b
e2-highmem-8,,,8.0,64.0,,0.434296,0.130264,us-west2,us-west2-c
e2-highmem-16,,,16.0,128.0,,0.868592,0.260528,us-west2,us-west2-a
e2-highmem-16,,,16.0,128.0,,0.868592,0.260528,us-west2,us-west2-b
e2-highmem-16,,,16.0,128.0,,0.868592,0.260528,us-west2,us-west2-c
e2-highcpu-2,,,2.0,2.0,,0.05942,0.017824,us-west2,us-west2-a
e2-highcpu-2,,,2.0,2.0,,0.05942,0.017824,us-west2,us-west2-b
e2-highcpu-2,,,2.0,2.0,,0.05942,0.017824,us-west2,us-west2-c
e2-highcpu-4,,,4.0,4.0,,0.11884,0.035648,us-west2,us-west2-a
e2-highcpu-4,,,4.0,4.0,,0.11884,0.035648,us-west2,us-west2-b
e2-highcpu-4,,,4.0,4.0,,0.11884,0.035648,us-west2,us-west2-c
e2-highcpu-8,,,8.0,8.0,,0.23768,0.071296,us-west2,us-west2-a
e2-highcpu-8,,,8.0,8.0,,0.23768,0.071296,us-west2,us-west2-b
e2-highcpu-8,,,8.0,8.0,,0.23768,0.071296,us-west2,us-west2-c
e2-highcpu-16,,,16.0,16.0,,0.47536,0.142592,us-west2,us-west2-a
e2-highcpu-16,,,16.0,16.0,,0.47536,0.142592,us-west2,us-west2-b
e2-highcpu-16,,,16.0,16.0,,0.47536,0.142592,us-west2,us-west2-c
e2-highcpu-32,,,32.0,32.0,,0.95072,0.285184,us-west2,us-west2-a
e2-highcpu-32,,,32.0,32.0,,0.95072,0.285184,us-west2,us-west2-b
e2-highcpu-32,,,32.0,32.0,,0.95072,0.285184,us-west2,us-west2-c
e2-micro,,,2.0,1.0,,0.010061,0.003018,us-west2,us-west2-a
e2-micro,,,2.0,1.0,,0.010061,0.003018,us-west2,us-west2-b
e2-micro,,,2.0,1.0,,0.010061,0.003018,us-west2,us-west2-c
e2-small,,,2.0,2.0,,0.020122,0.006036,us-west2,us-west2-a
e2-small,,,2.0,2.0,,0.020122,0.006036,us-west2,us-west2-b
e2-small,,,2.0,2.0,,0.020122,0.006036,us-west2,us-west2-c
e2-medium,,,2.0,4.0,,0.040243,0.012071,us-west2,us-west2-a
e2-medium,,,2.0,4.0,,0.040243,0.012071,us-west2,us-west2-b
e2-medium,,,2.0,4.0,,0.040243,0.012071,us-west2,us-west2-c
e2-standard-2,,,2.0,8.0,,0.080486,0.024142,us-west3,us-west3-a
e2-standard-2,,,2.0,8.0,,0.080486,0.024142,us-west3,us-west3-b
e2-standard-2,,,2.0,8.0,,0.080486,0.024142,us-west3,us-west3-c
e2-standard-4,,,4.0,16.0,,0.160972,0.048284,us-west3,us-west3-a
e2-standard-4,,,4.0,16.0,,0.160972,0.048284,us-west3,us-west3-b
e2-standard-4,,,4.0,16.0,,0.160972,0.048284,us-west3,us-west3-c
e2-standard-8,,,8.0,32.0,,0.321944,0.096568,us-west3,us-west3-a
e2-standard-8,,,8.0,32.0,,0.321944,0.096568,us-west3,us-west3-b
e2-standard-8,,,8.0,32.0,,0.321944,0.096568,us-west3,us-west3-c
e2-standard-16,,,16.0,64.0,,0.643888,0.193136,us-west3,us-west3-a
e2-standard-16,,,16.0,64.0,,0.643888,0.193136,us-west3,us-west3-b
e2-standard-16,,,16.0,64.0,,0.643888,0.193136,us-west3,us-west3-c
e2-standard-32,,,32.0,128.0,,1.287776,0.386272,us-west3,us-west3-a
e2-standard-32,,,32.0,128.0,,1.287776,0.386272,us-west3,us-west3-b
e2-standard-32,,,32.0,128.0,,1.287776,0.386272,us-west3,us-west3-c
e2-highmem-2,,,2.0,16.0,,0.108574,0.032566,us-west3,us-west3-a
e2-highmem-2,,,2.0,16.0,,0.108574,0.032566,us-west3,us-west3-b
e2-highmem-2,,,2.0,16.0,,0.108574,0.032566,us-west3,us-west3-c
e2-highmem-4,,,4.0,32.0,,0.217148,0.065132,us-west3,us-west3-a
e2-highmem-4,,,4.0,32.0,,0.217148,0.065132,us-west3,us-west3-b
e2-highmem-4,,,4.0,32.0,,0.217148,0.065132,us-west3,us-west3-c
e2-highmem-8,,,8.0,64.0,,0.434296,0.130264,us-west3,us-west3-a
e2-highmem-8,,,8.0,64.0,,0.434296,0.130264,us-west3,us-west3-b
e2-highmem-8,,,8.0,64.0,,0.434296,0.130264,us-west3,us-west3-c
e2-highmem-16,,,16.0,128.0,,0.868592,0.260528,us-west3,us-west3-a
e2-highmem-16,,,16.0,128.0,,0.868592,0.260528,us-west3,us-west3-b
e2-highmem-16,,,16.0,128.0,,0.868592,0.260528,us-west3,us-west3-c
e2-highcpu-2,,,2.0,2.0,,0.05942,0.017824,us-west3,us-west3-a
e2-highcpu-2,,,2.0,2.0,,0.05942,0.017824,us-west3,us-west3-b
e2-highcpu-2,,,2.0,2.0,,0.05942,0.017824,us-west3,us-west3-c
e2-highcpu-4,,,4.0,4.0,,0.11884,0.035648,us-west3,us-west3-a
e2-highcpu-4,,,4.0,4.0,,0.11884,0.035648,us-west3,us-west3-b
e2-highcpu-4,,,4.0,4.0,,0.11884,0.035648,us-west3,us-west3-c
e2-highcpu-8,,,8.0,8.0,,0.23768,0.071296,us-west3,us-west3-a
e2-highcpu-8,,,8.0,8.0,,0.23768,0.071296,us-west3,us-west3-b
e2-highcpu-8,,,8.0,8.0,,0.23768,0.071296,us-west3,us-west3-c
e2-highcpu-16,,,16.0,16.0,,0.47536,0.142592,us-west3,us-west3-a
e2-highcpu-16,,,16.0,16.0,,0.47536,0.142592,us-west3,us-west3-b
e2-highcpu-16,,,16.0,16.0,,0.47536,0.142592,us-west3,us-west3-c
e2-highcpu-32,,,32.0,32.0,,0.95072,0.285184,us-west3,us-west3-a
e2-highcpu-32,,,32.0,32.0,,0.95072,0.285184,us-west3,us-west3-b
e2-highcpu-32,,,32.0,32.0,,0.95072,0.285184,us-west3,us-west3-c
e2-micro,,,2.0,1.0,,0.010061,0.003018,us-west3,us-west3-a
e2-micro,,,2.0,1.0,,0.010061,0.003018,us-west3,us-west3-b
e2-micro,,,2.0,1.0,,0.010061,0.003018,us-west3,us-west3-c
e2-small,,,2.0,2.0,,0.020122,0.006036,us-west3,us-west3-a
e2-small,,,2.0,2.0,,0.020122,0.006036,us-west3,us-west3-b
e2-small,,,2.0,2.0,,0.020122,0.006036,us-west3,us-west3-c
e2-medium,,,2.0,4.0,,0.040243,0.012071,us-west3,us-west3-a
e2-medium,,,2.0,4.0,,0.040243,0.012071,us-west3,us-west3-b
e2-medium,,,2.0,4.0,,0.040243,0.012071,us-west3,us-west3-c
e2-standard-2,,,2.0,8.0,,0.075462,0.009812,us-west4,us-west4-a
e2-standard-2,,,2.0,8.0,,0.075462,0.009812,us-west4,us-west4-b
e2-standard-2,,,2.0,8.0,,0.075462,0.009812,us-west4,us-west4-c
e2-standard-4,,,4.0,16.0,,0.150924,0.019624,us-west4,us-west4-a
e2-standard-4,,,4.0,16.0,,0.150924,0.019624,us-west4,us-west4-b
e2-standard-4,,,4.0,16.0,,0.150924,0.019624,us-west4,us-west4-c
e2-standard-8,,,8.0,32.0,,0.301848,0.039248,us-west4,us-west4-a
e2-standard-8,,,8.0,32.0,,0.301848,0.039248,us-west4,us-west4-b
e2-standard-8,,,8.0,32.0,,0.301848,0.039248,us-west4,us-west4-c
e2-standard-16,,,16.0,64.0,,0.603696,0.078496,us-west4,us-west4-a
e2-standard-16,,,16.0,64.0,,0.603696,0.078496,us-west4,us-west4-b
e2-standard-16,,,16.0,64.0,,0.603696,0.078496,us-west4,us-west4-c
e2-standard-32,,,32.0,128.0,,1.207392,0.156992,us-west4,us-west4-a
e2-standard-32,,,32.0,128.0,,1.207392,0.156992,us-west4,us-west4-b
e2-standard-32,,,32.0,128.0,,1.207392,0.156992,us-west4,us-west4-c
e2-highmem-2,,,2.0,16.0,,0.10179,0.013236,us-west4,us-west4-a
e2-highmem-2,,,2.0,16.0,,0.10179,0.013236,us-west4,us-west4-b
e2-highmem-2,,,2.0,16.0,,0.10179,0.013236,us-west4,us-west4-c
e2-highmem-4,,,4.0,32.0,,0.20358,0.026472,us-west4,us-west4-a
e2-highmem-4,,,4.0,32.0,,0.20358,0.026472,us-west4,us-west4-b
e2-highmem-4,,,4.0,32.0,,0.20358,0.026472,us-west4,us-west4-c
e2-highmem-8,,,8.0,64.0,,0.40716,0.052944,us-west4,us-west4-a
e2-highmem-8,,,8.0,64.0,,0.40716,0.052944,us-west4,us-west4-b
e2-highmem-8,,,8.0,64.0,,0.40716,0.052944,us-west4,us-west4-c
e2-highmem-16,,,16.0,128.0,,0.81432,0.105888,us-west4,us-west4-a
e2-highmem-16,,,16.0,128.0,,0.81432,0.105888,us-west4,us-west4-b
e2-highmem-16,,,16.0,128.0,,0.81432,0.105888,us-west4,us-west4-c
e2-highcpu-2,,,2.0,2.0,,0.055716,0.007244,us-west4,us-west4-a
e2-highcpu-2,,,2.0,2.0,,0.055716,0.007244,us-west4,us-west4-b
e2-highcpu-2,,,2.0,2.0,,0.055716,0.007244,us-west4,us-west4-c
e2-highcpu-4,,,4.0,4.0,,0.111432,0.014488,us-west4,us-west4-a
e2-highcpu-4,,,4.0,4.0,,0.111432,0.014488,us-west4,us-west4-b
e2-highcpu-4,,,4.0,4.0,,0.111432,0.014488,us-west4,us-west4-c
e2-highcpu-8,,,8.0,8.0,,0.222864,0.028976,us-west4,us-west4-a
e2-highcpu-8,,,8.0,8.0,,0.222864,0.028976,us-west4,us-west4-b
e2-highcpu-8,,,8.0,8.0,,0.222864,0.028976,us-west4,us-west4-c
e2-highcpu-16,,,16.0,16.0,,0.445728,0.057952,us-west4,us-west4-a
e2-highcpu-16,,,16.0,16.0,,0.445728,0.057952,us-west4,us-west4-b
e2-highcpu-16,,,16.0,16.0,,0.445728,0.057952,us-west4,us-west4-c
e2-highcpu-32,,,32.0,32.0,,0.891456,0.115904,us-west4,us-west4-a
e2-highcpu-32,,,32.0,32.0,,0.891456,0.115904,us-west4,us-west4-b
e2-highcpu-32,,,32.0,32.0,,0.891456,0.115904,us-west4,us-west4-c
e2-micro,,,2.0,1.0,,0.009433,0.001226,us-west4,us-west4-a
e2-micro,,,2.0,1.0,,0.009433,0.001226,us-west4,us-west4-b
e2-micro,,,2.0,1.0,,0.009433,0.001226,us-west4,us-west4-c
e2-small,,,2.0,2.0,,0.018866,0.002453,us-west4,us-west4-a
e2-small,,,2.0,2.0,,0.018866,0.002453,us-west4,us-west4-b
e2-small,,,2.0,2.0,,0.018866,0.002453,us-west4,us-west4-c
e2-medium,,,2.0,4.0,,0.037731,0.004906,us-west4,us-west4-a
e2-medium,,,2.0,4.0,,0.037731,0.004906,us-west4,us-west4-b
e2-medium,,,2.0,4.0,,0.037731,0.004906,us-west4,us-west4-c
e2-standard-2,,,2.0,8.0,,0.067006,0.020102,us-east1,us-east1-b
e2-standard-2,,,2.0,8.0,,0.067006,0.020102,us-east1,us-east1-c
e2-standard-2,,,2.0,8.0,,0.067006,0.020102,us-east1,us-east1-d
e2-standard-4,,,4.0,16.0,,0.134012,0.040204,us-east1,us-east1-b
e2-standard-4,,,4.0,16.0,,0.134012,0.040204,us-east1,us-east1-c
e2-standard-4,,,4.0,16.0,,0.134012,0.040204,us-east1,us-east1-d
e2-standard-8,,,8.0,32.0,,0.268024,0.080408,us-east1,us-east1-b
e2-standard-8,,,8.0,32.0,,0.268024,0.080408,us-east1,us-east1-c
e2-standard-8,,,8.0,32.0,,0.268024,0.080408,us-east1,us-east1-d
e2-standard-16,,,16.0,64.0,,0.536048,0.160816,us-east1,us-east1-b
e2-standard-16,,,16.0,64.0,,0.536048,0.160816,us-east1,us-east1-c
e2-standard-16,,,16.0,64.0,,0.536048,0.160816,us-east1,us-east1-d
e2-standard-32,,,32.0,128.0,,1.072096,0.321632,us-east1,us-east1-b
e2-standard-32,,,32.0,128.0,,1.072096,0.321632,us-east1,us-east1-c
e2-standard-32,,,32.0,128.0,,1.072096,0.321632,us-east1,us-east1-d
e2-highmem-2,,,2.0,16.0,,0.09039,0.027118,us-east1,us-east1-b
e2-highmem-2,,,2.0,16.0,,0.09039,0.027118,us-east1,us-east1-c
e2-highmem-2,,,2.0,16.0,,0.09039,0.027118,us-east1,us-east1-d
e2-highmem-4,,,4.0,32.0,,0.18078,0.054236,us-east1,us-east1-b
e2-highmem-4,,,4.0,32.0,,0.18078,0.054236,us-east1,us-east1-c
e2-highmem-4,,,4.0,32.0,,0.18078,0.054236,us-east1,us-east1-d
e2-highmem-8,,,8.0,64.0,,0.36156,0.108472,us-east1,us-east1-b
e2-highmem-8,,,8.0,64.0,,0.36156,0.108472,us-east1,us-east1-c
e2-highmem-8,,,8.0,64.0,,0.36156,0.108472,us-east1,us-east1-d
e2-highmem-16,,,16.0,128.0,,0.72312,0.216944,us-east1,us-east1-b
e2-highmem-16,,,16.0,128.0,,0.72312,0.216944,us-east1,us-east1-c
e2-highmem-16,,,16.0,128.0,,0.72312,0.216944,us-east1,us-east1-d
e2-highcpu-2,,,2.0,2.0,,0.049468,0.01484,us-east1,us-east1-b
e2-highcpu-2,,,2.0,2.0,,0.049468,0.01484,us-east1,us-east1-c
e2-highcpu-2,,,2.0,2.0,,0.049468,0.01484,us-east1,us-east1-d
e2-highcpu-4,,,4.0,4.0,,0.098936,0.02968,us-east1,us-east1-b
e2-highcpu-4,,,4.0,4.0,,0.098936,0.02968,us-east1,us-east1-c
e2-highcpu-4,,,4.0,4.0,,0.098936,0.02968,us-east1,us-east1-d
e2-highcpu-8,,,8.0,8.0,,0.197872,0.05936,us-east1,us-east1-b
e2-highcpu-8,,,8.0,8.0,,0.197872,0.05936,us-east1,us-east1-c
e2-highcpu-8,,,8.0,8.0,,0.197872,0.05936,us-east1,us-east1-d
e2-highcpu-16,,,16.0,16.0,,0.395744,0.11872,us-east1,us-east1-b
e2-highcpu-16,,,16.0,16.0,,0.395744,0.11872,us-east1,us-east1-c
e2-highcpu-16,,,16.0,16.0,,0.395744,0.11872,us-east1,us-east1-d
e2-highcpu-32,,,32.0,32.0,,0.791488,0.23744,us-east1,us-east1-b
e2-highcpu-32,,,32.0,32.0,,0.791488,0.23744,us-east1,us-east1-c
e2-highcpu-32,,,32.0,32.0,,0.791488,0.23744,us-east1,us-east1-d
e2-micro,,,2.0,1.0,,0.008376,0.002513,us-east1,us-east1-b
e2-micro,,,2.0,1.0,,0.008376,0.002513,us-east1,us-east1-c
e2-micro,,,2.0,1.0,,0.008376,0.002513,us-east1,us-east1-d
e2-small,,,2.0,2.0,,0.016751,0.005025,us-east1,us-east1-b
e2-small,,,2.0,2.0,,0.016751,0.005025,us-east1,us-east1-c
e2-small,,,2.0,2.0,,0.016751,0.005025,us-east1,us-east1-d
e2-medium,,,2.0,4.0,,0.033503,0.010051,us-east1,us-east1-b
e2-medium,,,2.0,4.0,,0.033503,0.010051,us-east1,us-east1-c
e2-medium,,,2.0,4.0,,0.033503,0.010051,us-east1,us-east1-d
e2-standard-2,,,2.0,8.0,,0.075462,0.022636,us-east4,us-east4-a
e2-standard-2,,,2.0,8.0,,0.075462,0.022636,us-east4,us-east4-b
e2-standard-2,,,2.0,8.0,,0.075462,0.022636,us-east4,us-east4-c
e2-standard-4,,,4.0,16.0,,0.150924,0.045272,us-east4,us-east4-a
e2-standard-4,,,4.0,16.0,,0.150924,0.045272,us-east4,us-east4-b
e2-standard-4,,,4.0,16.0,,0.150924,0.045272,us-east4,us-east4-c
e2-standard-8,,,8.0,32.0,,0.301848,0.090544,us-east4,us-east4-a
e2-standard-8,,,8.0,32.0,,0.301848,0.090544,us-east4,us-east4-b
e2-standard-8,,,8.0,32.0,,0.301848,0.090544,us-east4,us-east4-c
e2-standard-16,,,16.0,64.0,,0.603696,0.181088,us-east4,us-east4-a
e2-standard-16,,,16.0,64.0,,0.603696,0.181088,us-east4,us-east4-b
e2-standard-16,,,16.0,64.0,,0.603696,0.181088,us-east4,us-east4-c
e2-standard-32,,,32.0,128.0,,1.207392,0.362176,us-east4,us-east4-a
